country,year,pm25,primary_energy_per_capita,renewable_energy_pct,forest_area_pct,energy_use_per_capita,agricultural_land_pct,gdp_per_capita,industry_pct_gdp,trade_pct_gdp,gross_capital_formation_pct,urban_population_pct,life_expectancy,population_density,basic_drinking_water_pct
LUX,2015,10.3915303158858,2.41,9.1,34.4538272103664,6548.75962101678,50.9893336855108,105462.012584423,11.539623433831,351.13197436149,18.9584857711264,90.9893679353068,82.2926829268293,221.251835336342,99.9999971975971
LUX,2016,9.61318538725802,2.27,13.5,34.4538272103664,6342.68337961913,50.7488949138849,108351.451826983,12.0959325625638,348.437409376889,17.9319132619894,91.5357090052649,82.6853658536585,226.072263698018,99.999999435156
LUX,2017,9.60846654630366,2.29,15.3,34.4538272103664,6313.35371226953,50.9458294166544,107142.126672598,10.8183368591649,353.793991980303,18.8897175502242,92.0963768119916,82.0951219512195,231.635372078028,99.9999966233411
LUX,2018,9.29178826573985,2.34,16.0,34.4538272103664,6414.36478270833,51.1015902363991,106788.728745199,10.9720784332984,361.865445198667,16.9949135422123,92.6709441899184,82.2951219512195,236.146609386046,99.9999952675499
LUX,2019,8.4591046194554,2.31,16.4,34.4538272103664,6376.86696643123,51.1106795211423,107591.965850496,11.6004638626305,382.66078058442,18.653116084379,93.2589839734767,82.6390243902439,240.827591028798,100.0
LUX,2020,8.67476189540246,2.02,20.8,34.4538272103664,5435.81570647944,51.3218694405817,105274.2471768,11.3427753359144,375.581396376432,17.9294900539992,93.8600689970981,82.1439024390244,244.874264894386,100.0
LVA,2008,17.9236469538566,3.54,33.7,53.7691998650104,2106.6010583897,29.3281051633535,12506.6945041012,22.844745207144,95.7681628438571,36.9756564896607,67.8420335208058,72.419512195122,34.9899882687579,98.2004790709608
LVA,2009,17.8556897500464,3.96,38.4,53.9799122567374,2056.15424051112,29.456666720234,10675.425174228,21.5222929684733,88.8320494963692,23.2112323411887,67.8323653539295,73.0804878048781,34.4170376203256,98.2356850389342
LVA,2010,17.7137997205206,4.25,33.1,54.1906246484645,2149.36312781374,29.0067012711524,10500.8666223014,20.8612025977954,110.86235386272,20.9313394628785,67.8270681752453,73.4829268292683,33.7081170552975,98.2717136022168
LVA,2011,15.525589653222,3.91,35.5,54.2527198804378,2066.71476050433,29.183473411863,11018.5152421583,21.418901034981,129.734758014485,26.7745639280943,67.8266897008267,73.5756097560976,33.0999244700853,98.3077017378479
LVA,2012,14.9825047352387,3.79,40.4,54.314815112411,2171.07870823934,29.5852282771144,11971.0107466522,21.4155903391561,133.211503650958,28.639673212023,67.8331638942219,73.7780487804878,32.691902228936,98.3436350689574
LVA,2013,15.4093695076531,3.65,39.6,54.3769103443843,2156.58828450936,30.1637552830765,12353.5386135301,20.8210958976358,129.677184929099,25.298238178176,67.847334482933,73.9829268292683,32.3436289713468,98.3795180177465
LVA,2014,16.0993170108535,3.58,40.2,54.4390055763575,2177.02968269444,30.0834043100262,12731.6771959342,19.6186043266703,130.042252244959,24.6659431197334,67.8686035364944,74.1243902439024,32.0404647500281,98.4153361248408
